,state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
421,25,17,21990,Everettcity,3,0.04,0.34,0.06,0.91,0.11,0.07,0.3,0.52,0.32,0.54,0.06,1.0,0.32,0.49,0.06,0.44,0.58,0.41,0.57,0.35,0.31,0.3,0.36,0.42,0.25,0.3,0.29,0.03,0.24,0.32,0.47,0.16,0.49,0.47,0.27,0.43,0.35,0.29,0.37,0.6,0.43,0.42,0.44,0.53,0.59,0.51,0.48,0.19,0.27,0.02,0.23,0.03,0.36,0.41,0.41,0.4,0.29,0.29,0.26,0.23,0.74,0.2,0.21,0.18,0.36,0.47,0.34,0.28,0.11,0.71,0.0,0.05,0.78,0.26,0.07,0.45,0.0,0.1,0.29,0.41,0.39,0.34,0.43,0.48,0.55,0.52,0.42,0.64,0.5,0.0,0.0,0.33,0.84,0.75,0.82,0.84,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.01,0.88,0.98,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.69
422,34,3,52320,NorthArlingtonborough,3,0.01,0.33,0.0,0.94,0.21,0.11,0.26,0.37,0.22,0.74,0.02,1.0,0.46,0.49,0.25,0.68,0.73,0.16,0.85,0.49,0.45,0.45,0.64,0.0,0.23,0.35,0.53,0.0,0.08,0.37,0.46,0.25,0.26,0.48,0.4,0.32,0.28,0.4,0.19,0.42,0.26,0.24,0.41,0.81,0.84,0.88,0.83,0.19,0.36,0.0,0.09,0.01,0.18,0.21,0.27,0.32,0.19,0.19,0.23,0.24,0.68,0.21,0.15,0.14,0.36,0.52,0.21,0.54,0.07,0.64,0.0,0.04,0.51,0.46,0.01,0.38,0.15,0.05,0.14,0.5,0.46,0.41,0.48,0.46,0.51,0.44,0.26,0.35,0.65,0.0,0.0,0.44,0.73,0.9,0.73,0.85,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.01,0.45,0.47,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.06
423,21,?,?,Covingtoncity,3,0.05,0.36,0.15,0.87,0.02,0.01,0.38,0.51,0.31,0.45,0.07,1.0,0.16,0.41,0.11,0.31,0.59,0.48,0.41,0.18,0.17,0.18,0.16,0.11,0.09,0.32,0.42,0.08,0.52,0.6,0.66,0.14,0.49,0.39,0.38,0.28,0.53,0.25,0.87,0.48,0.74,0.83,0.53,0.36,0.37,0.32,0.38,0.49,0.51,0.05,0.51,0.0,0.29,0.26,0.25,0.3,0.01,0.01,0.01,0.01,0.97,0.02,0.34,0.26,0.36,0.45,0.32,0.42,0.2,0.74,0.0,0.09,0.61,0.39,0.85,0.6,0.0,0.5,0.33,0.05,0.05,0.05,0.12,0.15,0.17,0.14,0.48,0.22,0.36,0.03,0.0,0.01,0.77,0.55,0.71,0.7,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.04,0.27,0.39,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.66
424,42,11,72824,Springtownship,3,0.01,0.43,0.02,0.96,0.09,0.01,0.33,0.35,0.2,0.49,0.03,0.87,0.49,0.56,0.15,0.8,0.52,0.06,0.68,0.48,0.45,0.44,0.46,0.0,0.3,0.28,0.23,0.0,0.05,0.16,0.24,0.44,0.1,0.55,0.52,0.42,0.32,0.55,0.26,0.23,0.31,0.3,0.41,0.82,0.85,0.77,0.7,0.51,0.65,0.0,0.12,0.0,0.22,0.16,0.21,0.25,0.05,0.03,0.04,0.04,0.91,0.02,0.08,0.1,0.46,0.5,0.29,0.78,0.02,0.29,0.5,0.01,0.89,0.75,0.0,0.34,0.58,0.02,0.09,0.23,0.23,0.23,0.43,0.41,0.4,0.4,0.51,0.34,0.22,0.0,0.0,0.09,0.84,0.69,0.79,0.76,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.05,0.09,0.05,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.03
425,48,?,?,WhiteSettlementcity,3,0.01,0.49,0.09,0.85,0.1,0.13,0.43,0.53,0.33,0.33,0.02,1.0,0.22,0.69,0.21,0.27,0.36,0.18,0.38,0.22,0.19,0.19,0.15,0.1,0.17,0.31,0.28,0.02,0.33,0.31,0.51,0.09,0.33,0.56,0.59,0.18,0.42,0.2,0.74,0.29,0.78,0.79,0.49,0.53,0.56,0.5,0.46,0.53,0.58,0.01,0.21,0.0,0.25,0.33,0.28,0.28,0.05,0.06,0.05,0.04,0.9,0.04,0.18,0.18,0.49,0.45,0.56,0.39,0.22,0.6,0.0,0.03,0.63,0.43,0.18,0.46,0.54,0.54,0.41,0.08,0.06,0.05,0.26,0.26,0.26,0.26,0.29,0.09,0.49,0.0,0.0,0.08,0.62,0.38,0.63,0.61,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.01,0.26,0.02,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.16
426,42,19,16920,Cranberrytownship,3,0.01,0.54,0.01,0.99,0.02,0.01,0.33,0.43,0.19,0.2,0.0,0.0,0.48,0.79,0.24,0.62,0.28,0.07,0.34,0.43,0.39,0.37,0.94,0.28,0.23,0.75,0.99,0.0,0.05,0.06,0.14,0.47,0.25,0.71,0.32,0.4,0.26,0.49,0.26,0.24,0.3,0.29,0.57,0.9,0.9,0.93,0.83,0.33,0.38,0.0,0.05,0.0,0.28,0.2,0.21,0.35,0.03,0.02,0.02,0.03,0.98,0.01,0.13,0.15,0.59,0.63,0.28,0.87,0.03,0.3,0.5,0.01,0.84,0.82,0.03,0.24,0.81,0.03,0.23,0.18,0.18,0.19,0.48,0.42,0.45,0.49,0.26,0.47,0.28,0.0,0.0,0.04,0.86,0.53,0.38,0.69,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.06,0.05,0.03,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.0
427,45,?,?,Andersoncity,3,0.03,0.35,0.67,0.47,0.02,0.01,0.45,0.48,0.36,0.66,0.04,1.0,0.13,0.37,0.15,0.33,0.74,0.42,0.47,0.17,0.19,0.27,0.16,0.12,0.18,0.23,0.27,0.04,0.52,0.63,0.66,0.26,0.48,0.34,0.63,0.45,0.65,0.32,0.57,0.5,0.58,0.61,0.42,0.26,0.25,0.35,0.28,0.66,0.74,0.04,0.64,0.0,0.39,0.34,0.33,0.28,0.02,0.01,0.01,0.01,0.97,0.03,0.26,0.22,0.32,0.3,0.4,0.38,0.18,0.64,0.0,0.05,0.65,0.41,0.18,0.63,0.46,0.69,0.14,0.07,0.08,0.09,0.07,0.13,0.17,0.17,0.39,0.41,0.47,0.01,0.01,0.02,0.8,0.51,0.75,0.75,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.03,0.18,0.05,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.76
428,48,?,?,NewBraunfelscity,3,0.03,0.48,0.02,0.78,0.02,0.65,0.42,0.43,0.28,0.58,0.0,0.0,0.24,0.42,0.61,0.5,0.64,0.26,0.54,0.25,0.23,0.24,0.26,0.22,0.16,0.19,0.23,0.04,0.39,0.62,0.55,0.29,0.36,0.39,0.41,0.44,0.46,0.39,0.41,0.28,0.45,0.45,0.52,0.67,0.64,0.79,0.64,0.57,0.61,0.0,0.07,0.01,0.23,0.39,0.45,0.51,0.08,0.12,0.12,0.13,0.39,0.31,0.35,0.33,0.49,0.47,0.52,0.55,0.34,0.6,0.0,0.06,0.6,0.56,0.14,0.37,0.67,0.49,0.4,0.1,0.12,0.13,0.24,0.27,0.27,0.28,0.56,0.44,0.35,0.01,0.03,0.14,0.79,0.59,0.6,0.86,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.07,0.09,0.0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.71
429,6,?,?,Oceansidecity,3,0.19,0.49,0.15,0.62,0.37,0.42,0.35,0.53,0.33,0.47,0.2,1.0,0.36,0.49,0.27,0.5,0.5,0.37,0.75,0.34,0.32,0.37,0.26,0.27,0.24,0.23,0.27,0.12,0.26,0.25,0.31,0.29,0.43,0.48,0.32,0.27,0.37,0.34,0.48,0.33,0.58,0.55,0.49,0.64,0.6,0.68,0.55,0.48,0.46,0.07,0.28,0.13,0.43,0.51,0.54,0.56,0.48,0.49,0.48,0.45,0.59,0.4,0.43,0.4,0.53,0.43,0.64,0.43,0.44,0.64,0.0,0.23,0.65,0.49,0.04,0.18,0.81,0.21,0.21,0.39,0.43,0.45,0.62,0.58,0.63,0.57,0.81,0.92,0.21,0.03,1.0,0.46,0.32,0.2,0.33,0.39,0.03,0.1,0.96,0.13,0.07,0.19,0.56,0.1,0.84,0.68,0.07,0.34,0.4,0.3,0.04,0.43,0.54,0.12,0.26,0.23,0.12,0.05,0.81,0.5,0.67,0.16,0.42
430,44,9,77000,Westerlytown,3,0.02,0.39,0.01,0.97,0.06,0.01,0.32,0.46,0.28,0.55,0.0,0.0,0.38,0.53,0.21,0.55,0.56,0.25,0.62,0.41,0.39,0.37,0.38,0.26,0.25,0.54,0.37,0.01,0.16,0.29,0.42,0.32,0.47,0.5,0.57,0.38,0.39,0.43,0.37,0.36,0.37,0.38,0.42,0.7,0.73,0.78,0.71,0.54,0.6,0.0,0.09,0.01,0.06,0.09,0.13,0.21,0.02,0.03,0.04,0.06,0.81,0.06,0.15,0.14,0.41,0.48,0.32,0.57,0.06,0.48,0.5,0.11,0.15,0.53,0.04,0.85,0.48,0.08,0.11,0.37,0.37,0.41,0.35,0.4,0.47,0.43,0.55,0.5,0.37,0.01,0.0,0.16,0.58,0.59,0.66,0.43,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.09,0.06,0.03,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.03
431,6,?,?,Sacramentocity,3,0.58,0.39,0.3,0.39,0.92,0.3,0.37,0.5,0.31,0.38,0.58,1.0,0.27,0.46,0.16,0.41,0.41,0.79,0.5,0.28,0.31,0.38,0.26,0.18,0.25,0.28,0.34,0.57,0.45,0.35,0.39,0.37,0.49,0.42,0.14,0.43,0.29,0.48,0.75,0.56,0.78,0.8,0.53,0.37,0.4,0.45,0.37,0.36,0.36,0.34,0.45,0.34,0.39,0.42,0.48,0.62,0.37,0.35,0.37,0.44,0.59,0.39,0.46,0.36,0.4,0.4,0.44,0.38,0.39,0.63,0.0,0.47,0.78,0.4,0.46,0.27,0.52,0.22,0.37,0.23,0.27,0.31,0.34,0.37,0.44,0.37,0.69,0.54,0.24,0.75,0.61,0.41,0.54,0.41,0.6,0.71,0.12,0.14,0.87,0.18,0.15,0.15,0.34,0.14,0.63,0.46,0.14,0.28,1.0,0.4,0.19,0.79,0.24,0.28,0.32,0.23,0.27,0.19,0.83,0.5,0.89,0.21,0.53
432,55,79,10375,BrownDeervillage,3,0.0,0.37,0.13,0.87,0.11,0.02,0.3,0.39,0.22,0.42,0.02,1.0,0.54,0.74,0.14,0.82,0.38,0.06,0.43,0.53,0.45,0.43,0.52,0.17,0.36,0.35,0.32,0.0,0.11,0.24,0.21,0.49,0.04,0.7,0.55,0.44,0.33,0.62,0.33,0.38,0.31,0.33,0.4,0.87,0.83,0.91,0.76,0.61,0.74,0.0,0.04,0.0,0.24,0.22,0.31,0.31,0.08,0.06,0.08,0.07,0.89,0.05,0.14,0.14,0.38,0.51,0.07,0.79,0.03,0.39,0.5,0.01,0.84,0.69,0.0,0.07,0.56,0.0,0.2,0.19,0.17,0.15,0.54,0.47,0.53,0.46,0.27,0.37,0.46,0.0,0.0,0.13,0.81,0.72,0.83,0.84,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.01,0.23,0.1,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.06
433,28,?,?,Meridiancity,3,0.05,0.38,0.88,0.3,0.03,0.01,0.44,0.46,0.31,0.54,0.0,0.0,0.11,0.31,0.11,0.27,0.63,0.61,0.45,0.14,0.19,0.33,0.13,0.03,0.58,0.24,0.35,0.1,0.74,0.45,0.55,0.24,0.63,0.28,0.35,0.5,0.43,0.37,0.67,0.45,0.67,0.7,0.48,0.23,0.23,0.22,0.21,0.61,0.57,0.08,0.74,0.0,0.29,0.35,0.51,0.51,0.01,0.01,0.01,0.01,0.98,0.01,0.32,0.28,0.38,0.36,0.43,0.46,0.19,0.5,0.5,0.08,0.64,0.48,0.36,0.65,0.46,0.62,0.56,0.06,0.06,0.07,0.04,0.11,0.14,0.11,0.5,0.27,0.39,0.02,0.06,0.01,0.83,0.62,0.79,0.75,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.1,0.1,0.03,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.18
434,23,5,86025,Windhamtown,3,0.0,0.56,0.0,0.99,0.01,0.01,0.41,0.5,0.32,0.3,0.0,0.0,0.42,0.72,0.25,0.57,0.35,0.13,0.42,0.39,0.34,0.32,0.13,0.02,0.08,1.0,0.22,0.0,0.09,0.14,0.25,0.31,0.24,0.6,0.35,0.38,0.42,0.38,0.56,0.37,0.42,0.49,0.47,0.75,0.76,0.79,0.79,0.74,0.81,0.0,0.17,0.0,0.16,0.22,0.4,0.34,0.02,0.03,0.05,0.04,0.93,0.0,0.15,0.16,0.53,0.56,0.36,0.79,0.05,0.48,0.5,0.03,0.45,0.76,0.19,1.0,0.67,0.08,1.0,0.26,0.26,0.26,0.41,0.44,0.47,0.47,0.29,0.5,0.24,0.0,0.0,0.06,0.79,0.67,0.83,0.78,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.13,0.02,0.01,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.04
435,34,31,79820,WestPatersonborough,3,0.0,0.4,0.03,0.93,0.14,0.08,0.27,0.48,0.29,0.45,0.02,1.0,0.55,0.71,0.31,0.64,0.51,0.15,0.5,0.55,0.55,0.5,1.0,0.0,0.3,0.45,0.55,0.0,0.09,0.43,0.44,0.33,0.22,0.65,0.52,0.31,0.3,0.49,0.36,0.45,0.35,0.37,0.43,0.77,0.78,0.89,0.67,0.39,0.32,0.0,0.1,0.01,0.21,0.23,0.31,0.34,0.23,0.21,0.26,0.27,0.57,0.25,0.17,0.17,0.44,0.54,0.3,0.56,0.08,0.5,0.5,0.01,0.85,0.51,0.0,0.35,0.48,0.01,0.14,0.52,0.5,0.51,0.76,0.63,0.68,0.63,0.27,0.64,0.61,0.0,0.0,0.46,0.7,0.72,0.69,0.83,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.01,0.31,0.18,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.1
436,36,65,63418,Romecity,3,0.06,0.53,0.15,0.84,0.08,0.07,0.41,0.59,0.39,0.44,0.07,0.97,0.21,0.49,0.11,0.48,0.54,0.4,0.77,0.22,0.21,0.21,0.21,0.14,0.26,0.15,0.16,0.04,0.31,0.31,0.44,0.23,0.35,0.37,0.29,0.57,0.35,0.39,0.43,0.55,0.46,0.45,0.48,0.59,0.63,0.6,0.61,0.43,0.47,0.02,0.22,0.01,0.19,0.23,0.26,0.33,0.06,0.06,0.06,0.08,0.85,0.07,0.22,0.2,0.43,0.46,0.42,0.43,0.1,0.48,0.5,0.05,0.8,0.43,0.06,0.35,0.19,0.31,0.34,0.13,0.13,0.13,0.22,0.25,0.26,0.25,0.55,0.32,0.63,0.0,0.0,0.13,0.71,0.51,0.57,0.5,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.22,0.05,0.08,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.06
437,9,3,65370,RockyHilltown,3,0.01,0.37,0.05,0.93,0.1,0.03,0.21,0.45,0.23,0.47,0.03,0.97,0.6,0.78,0.32,0.73,0.38,0.05,0.5,0.63,0.58,0.56,0.56,0.26,0.36,0.64,0.75,0.0,0.06,0.18,0.24,0.51,0.08,0.69,0.24,0.36,0.15,0.64,0.64,0.45,0.39,0.52,0.37,0.84,0.86,0.88,0.79,0.83,0.83,0.0,0.12,0.01,0.15,0.15,0.18,0.24,0.09,0.08,0.09,0.11,0.76,0.09,0.05,0.05,0.32,0.42,0.17,0.66,0.02,0.63,0.0,0.03,0.7,0.59,0.03,0.25,0.69,0.03,0.11,0.46,0.46,0.46,0.8,0.71,0.78,0.74,0.4,0.47,0.24,0.0,0.0,0.26,0.63,0.56,0.65,0.67,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.04,0.1,0.14,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.04
438,6,81,93170,SouthSanFranciscodivision,3,0.43,0.53,0.09,0.41,1.0,0.36,0.34,0.46,0.29,0.37,0.44,1.0,0.52,0.65,0.19,0.55,0.39,0.27,0.5,0.51,0.43,0.48,0.4,0.26,0.34,0.36,0.44,0.15,0.14,0.25,0.3,0.38,0.24,0.62,0.19,0.3,0.31,0.38,0.46,0.5,0.5,0.5,0.62,0.66,0.64,0.76,0.65,0.71,0.72,0.11,0.2,0.58,0.33,0.38,0.47,0.52,0.71,0.72,0.81,0.82,0.31,0.4,0.51,0.45,0.56,0.59,0.51,0.53,0.53,0.57,0.0,0.19,0.88,0.52,0.1,0.22,0.42,0.05,0.24,0.79,0.79,0.8,0.74,0.7,0.85,0.69,0.55,0.69,0.19,0.13,0.28,0.92,0.46,0.58,0.55,0.71,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.17,0.39,0.64,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.16
439,8,?,?,GrandJunctioncity,3,0.03,0.24,0.02,0.88,0.06,0.2,0.42,0.44,0.35,0.64,0.05,1.0,0.12,0.29,0.31,0.44,0.59,0.46,0.54,0.15,0.22,0.23,0.15,0.14,0.13,0.22,0.23,0.05,0.57,0.28,0.39,0.28,0.56,0.3,0.19,0.52,0.39,0.4,0.87,0.42,0.79,0.86,0.3,0.36,0.43,0.42,0.32,0.36,0.46,0.01,0.13,0.01,0.28,0.33,0.39,0.42,0.07,0.07,0.08,0.07,0.86,0.07,0.14,0.11,0.2,0.25,0.22,0.39,0.11,0.63,0.0,0.05,0.75,0.38,0.22,0.4,0.48,0.39,0.22,0.09,0.08,0.09,0.14,0.18,0.19,0.15,0.53,0.44,0.29,0.03,0.07,0.1,0.47,0.28,0.43,0.54,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.04,0.16,0.01,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.24
440,12,?,?,Longwoodcity,3,0.01,0.56,0.04,0.92,0.11,0.11,0.43,0.46,0.28,0.32,0.02,1.0,0.39,0.65,0.11,0.5,0.38,0.15,0.41,0.35,0.31,0.3,0.31,0.44,0.49,0.17,0.25,0.0,0.1,0.18,0.29,0.33,0.23,0.61,0.28,0.29,0.3,0.44,0.48,0.33,0.58,0.56,0.51,0.72,0.71,0.74,0.77,0.6,0.58,0.0,0.16,0.01,0.45,0.59,0.62,0.59,0.23,0.27,0.25,0.22,0.82,0.12,0.23,0.24,0.57,0.54,0.6,0.64,0.12,0.25,0.5,0.01,0.75,0.66,0.07,0.45,0.81,0.14,0.03,0.19,0.18,0.17,0.49,0.48,0.62,0.59,0.66,0.54,0.33,0.0,0.0,0.21,0.17,0.35,0.35,0.34,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.01,0.21,0.0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.2
441,47,?,?,Columbiacity,3,0.03,0.38,0.4,0.68,0.02,0.01,0.37,0.44,0.27,0.48,0.0,0.0,0.22,0.47,0.54,0.33,0.54,0.47,0.5,0.25,0.25,0.29,0.18,0.02,0.11,0.13,0.21,0.04,0.37,0.54,0.58,0.21,0.36,0.45,0.7,0.31,0.73,0.3,0.57,0.31,0.57,0.59,0.4,0.49,0.49,0.46,0.54,0.71,0.66,0.04,0.55,0.0,0.48,0.67,0.6,0.62,0.02,0.02,0.02,0.02,0.98,0.02,0.14,0.14,0.39,0.39,0.41,0.52,0.1,0.49,0.5,0.04,0.71,0.53,0.2,0.35,0.56,0.53,0.3,0.1,0.1,0.12,0.13,0.22,0.24,0.23,0.31,0.23,0.32,0.0,0.0,0.01,0.79,0.53,0.7,0.64,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.08,0.08,0.0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.35
442,5,?,?,Paragouldcity,3,0.01,0.35,0.0,1.0,0.01,0.01,0.42,0.44,0.29,0.56,0.0,0.0,0.14,0.35,0.54,0.35,0.64,0.42,0.35,0.15,0.18,0.17,0.26,0.17,0.0,0.24,0.33,0.03,0.5,0.72,0.7,0.16,0.44,0.36,0.79,0.31,0.84,0.22,0.63,0.17,0.55,0.61,0.35,0.66,0.66,0.58,0.58,0.7,0.64,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.08,0.09,0.37,0.36,0.39,0.61,0.08,0.47,0.5,0.02,0.77,0.61,0.36,0.44,0.69,0.65,0.29,0.05,0.05,0.06,0.08,0.12,0.11,0.11,0.47,0.22,0.31,0.0,0.0,0.0,0.77,0.55,0.75,0.7,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.08,0.05,0.01,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0.0,0.195078369906,0.04
